id_x,network,site_id,location,box,label_x,timestamp,host_timestamp,label_y,status_x,alert_type,extra_data,linked_alerthistory,id_y,subject,priority,status_y,type,due_by,created_at,cf_system,cf_site_location
49057872.0,2899.0,9325,94250.0,103574.0,AA149,2024-06-16T02:46:00,2024-06-15T20:45:59,Refused Events Alert,terminated,8.0,,49057336.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
49057336.0,2899.0,9325,94250.0,103574.0,AA149,2024-06-16T01:46:31,2024-06-15T19:46:30,Refused Events Alert,raised,8.0,,49057872.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48989197.0,2899.0,9325,94251.0,103575.0,AA149,2024-06-09T12:42:38,2024-06-09T06:42:38,Input or License Errors Alert,terminated,3.0,Input Lost,48989075.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48989159.0,2899.0,9325,94250.0,103574.0,AA149,2024-06-09T12:32:59,2024-06-09T06:32:59,Input or License Errors Alert,terminated,3.0,Input Lost,48989050.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48989075.0,2899.0,9325,94251.0,103575.0,AA149,2024-06-09T12:10:04,2024-06-09T06:10:04,Input or License Errors Alert,raised,3.0,Input Lost,48989197.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48989050.0,2899.0,9325,94250.0,103574.0,AA149,2024-06-09T12:03:53,2024-06-09T06:03:52,Input or License Errors Alert,raised,3.0,Input Lost,48989159.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48911494.0,2899.0,9325,94250.0,103574.0,AA149,2024-06-01T22:30:53,2024-06-01T16:30:53,Refused Events Alert,terminated,8.0,,48911007.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48911007.0,2899.0,9325,94250.0,103574.0,AA149,2024-06-01T21:33:58,2024-06-01T15:33:57,Refused Events Alert,raised,8.0,,48911494.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48849071.0,2899.0,9325,94251.0,103575.0,AA149,2024-05-26T22:29:42,2024-05-26T16:29:42,Refused Events Alert,terminated,8.0,,48848552.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48848552.0,2899.0,9325,94251.0,103575.0,AA149,2024-05-26T21:27:05,2024-05-26T15:27:05,Refused Events Alert,raised,8.0,,48849071.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48844798.0,2899.0,9325,94251.0,103575.0,AA149,2024-05-26T12:52:42,2024-05-26T06:52:42,Input or License Errors Alert,terminated,3.0,Input Lost,48844678.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48844743.0,2899.0,9325,94250.0,103574.0,AA149,2024-05-26T12:35:57,2024-05-26T06:35:57,Input or License Errors Alert,terminated,3.0,Input Lost,48844634.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48844678.0,2899.0,9325,94251.0,103575.0,AA149,2024-05-26T12:22:17,2024-05-26T06:22:16,Input or License Errors Alert,raised,3.0,Input Lost,48844798.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48844634.0,2899.0,9325,94250.0,103574.0,AA149,2024-05-26T12:08:15,2024-05-26T06:08:14,Input or License Errors Alert,raised,3.0,Input Lost,48844743.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48801025.0,2899.0,9325,94250.0,103574.0,AA149,2024-05-22T01:12:30,2024-05-21T19:12:29,Refused Events Alert,terminated,8.0,,48800487.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
48800487.0,2899.0,9325,94250.0,103574.0,AA149,2024-05-22T00:14:17,2024-05-21T18:14:17,Refused Events Alert,raised,8.0,,48801025.0,1637.0,AA149-LYDIA ON H | Media Player Upload Period Error,1.0,5.0,Incident,2023-09-15T12:16:40Z,2023-09-06T12:16:40Z,Server and Media Players,AA149
,,9326,,,AA048,,,,,,,,639.0,AA048-MEX-3083 | Media Player 2 and 3 Offline,2.0,5.0,Incident,2023-05-16T19:52:03Z,2023-05-15T19:51:46Z,Server and Media Players,AA048
,,9326,,,AA048,,,,,,,,593.0,AA048-MEX-3083 | Unknown NVR password,1.0,5.0,Incident,2023-05-28T03:59:59Z,2023-04-21T14:16:26Z,Server and Media Players,AA048
49060666.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:59:10,2024-06-16T03:59:09,Input or License Errors Alert,terminated,3.0,Input Lost,49060525.0,4286.0,AA014-CUL-696 media player's on login screen,1.0,5.0,Question,2024-04-22T15:27:21Z,2024-04-11T15:27:21Z,Server and Media Players,AA014
49060666.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:59:10,2024-06-16T03:59:09,Input or License Errors Alert,terminated,3.0,Input Lost,49060525.0,2935.0,AA014-CLV-696 - Media player on start menu,1.0,5.0,Incident,2024-03-13T17:28:22Z,2024-03-04T18:28:22Z,Server and Media Players,AA014
49060666.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:59:10,2024-06-16T03:59:09,Input or License Errors Alert,terminated,3.0,Input Lost,49060525.0,2934.0,AA014-CLV-696 - Quividi report - box-103450,1.0,5.0,Incident,2024-03-13T17:21:23Z,2024-03-04T18:21:03Z,Server and Media Players,AA014
49060666.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:59:10,2024-06-16T03:59:09,Input or License Errors Alert,terminated,3.0,Input Lost,49060525.0,2715.0,00696 Tampa Citrus - Ads,1.0,5.0,Incident,2024-02-13T16:59:49Z,2024-02-02T16:59:49Z,Server and Media Players,AA014
49060666.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:59:10,2024-06-16T03:59:09,Input or License Errors Alert,terminated,3.0,Input Lost,49060525.0,1649.0,AA014-CLV-696 | Upload Period Error,1.0,5.0,Incident,2023-09-15T21:00:00Z,2023-09-06T22:55:12Z,Server and Media Players,AA014
49060666.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:59:10,2024-06-16T03:59:09,Input or License Errors Alert,terminated,3.0,Input Lost,49060525.0,1425.0,Fwd: Wireless guardian commercial,4.0,5.0,Incident,2023-08-08T16:00:00Z,2023-08-07T21:08:40Z,Server and Media Players,AA014
49060666.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:59:10,2024-06-16T03:59:09,Input or License Errors Alert,terminated,3.0,Input Lost,49060525.0,1273.0,FW: Please review photos,3.0,5.0,Incident,2023-07-21T20:00:00Z,2023-07-19T17:37:38Z,Server and Media Players,AA014
49060605.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:43:34,2024-06-16T03:43:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060468.0,4286.0,AA014-CUL-696 media player's on login screen,1.0,5.0,Question,2024-04-22T15:27:21Z,2024-04-11T15:27:21Z,Server and Media Players,AA014
49060605.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:43:34,2024-06-16T03:43:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060468.0,2935.0,AA014-CLV-696 - Media player on start menu,1.0,5.0,Incident,2024-03-13T17:28:22Z,2024-03-04T18:28:22Z,Server and Media Players,AA014
49060605.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:43:34,2024-06-16T03:43:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060468.0,2934.0,AA014-CLV-696 - Quividi report - box-103450,1.0,5.0,Incident,2024-03-13T17:21:23Z,2024-03-04T18:21:03Z,Server and Media Players,AA014
49060605.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:43:34,2024-06-16T03:43:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060468.0,2715.0,00696 Tampa Citrus - Ads,1.0,5.0,Incident,2024-02-13T16:59:49Z,2024-02-02T16:59:49Z,Server and Media Players,AA014
49060605.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:43:34,2024-06-16T03:43:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060468.0,1649.0,AA014-CLV-696 | Upload Period Error,1.0,5.0,Incident,2023-09-15T21:00:00Z,2023-09-06T22:55:12Z,Server and Media Players,AA014
49060605.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:43:34,2024-06-16T03:43:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060468.0,1425.0,Fwd: Wireless guardian commercial,4.0,5.0,Incident,2023-08-08T16:00:00Z,2023-08-07T21:08:40Z,Server and Media Players,AA014
49060605.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:43:34,2024-06-16T03:43:34,Input or License Errors Alert,terminated,3.0,Input Lost,49060468.0,1273.0,FW: Please review photos,3.0,5.0,Incident,2023-07-21T20:00:00Z,2023-07-19T17:37:38Z,Server and Media Players,AA014
49060525.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:27:04,2024-06-16T03:27:03,Input or License Errors Alert,raised,3.0,Input Lost,49060666.0,4286.0,AA014-CUL-696 media player's on login screen,1.0,5.0,Question,2024-04-22T15:27:21Z,2024-04-11T15:27:21Z,Server and Media Players,AA014
49060525.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:27:04,2024-06-16T03:27:03,Input or License Errors Alert,raised,3.0,Input Lost,49060666.0,2935.0,AA014-CLV-696 - Media player on start menu,1.0,5.0,Incident,2024-03-13T17:28:22Z,2024-03-04T18:28:22Z,Server and Media Players,AA014
49060525.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:27:04,2024-06-16T03:27:03,Input or License Errors Alert,raised,3.0,Input Lost,49060666.0,2934.0,AA014-CLV-696 - Quividi report - box-103450,1.0,5.0,Incident,2024-03-13T17:21:23Z,2024-03-04T18:21:03Z,Server and Media Players,AA014
49060525.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:27:04,2024-06-16T03:27:03,Input or License Errors Alert,raised,3.0,Input Lost,49060666.0,2715.0,00696 Tampa Citrus - Ads,1.0,5.0,Incident,2024-02-13T16:59:49Z,2024-02-02T16:59:49Z,Server and Media Players,AA014
49060525.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:27:04,2024-06-16T03:27:03,Input or License Errors Alert,raised,3.0,Input Lost,49060666.0,1649.0,AA014-CLV-696 | Upload Period Error,1.0,5.0,Incident,2023-09-15T21:00:00Z,2023-09-06T22:55:12Z,Server and Media Players,AA014
49060525.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:27:04,2024-06-16T03:27:03,Input or License Errors Alert,raised,3.0,Input Lost,49060666.0,1425.0,Fwd: Wireless guardian commercial,4.0,5.0,Incident,2023-08-08T16:00:00Z,2023-08-07T21:08:40Z,Server and Media Players,AA014
49060525.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-16T09:27:04,2024-06-16T03:27:03,Input or License Errors Alert,raised,3.0,Input Lost,49060666.0,1273.0,FW: Please review photos,3.0,5.0,Incident,2023-07-21T20:00:00Z,2023-07-19T17:37:38Z,Server and Media Players,AA014
49060468.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:12:52,2024-06-16T03:12:51,Input or License Errors Alert,raised,3.0,Input Lost,49060605.0,4286.0,AA014-CUL-696 media player's on login screen,1.0,5.0,Question,2024-04-22T15:27:21Z,2024-04-11T15:27:21Z,Server and Media Players,AA014
49060468.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:12:52,2024-06-16T03:12:51,Input or License Errors Alert,raised,3.0,Input Lost,49060605.0,2935.0,AA014-CLV-696 - Media player on start menu,1.0,5.0,Incident,2024-03-13T17:28:22Z,2024-03-04T18:28:22Z,Server and Media Players,AA014
49060468.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:12:52,2024-06-16T03:12:51,Input or License Errors Alert,raised,3.0,Input Lost,49060605.0,2934.0,AA014-CLV-696 - Quividi report - box-103450,1.0,5.0,Incident,2024-03-13T17:21:23Z,2024-03-04T18:21:03Z,Server and Media Players,AA014
49060468.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:12:52,2024-06-16T03:12:51,Input or License Errors Alert,raised,3.0,Input Lost,49060605.0,2715.0,00696 Tampa Citrus - Ads,1.0,5.0,Incident,2024-02-13T16:59:49Z,2024-02-02T16:59:49Z,Server and Media Players,AA014
49060468.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:12:52,2024-06-16T03:12:51,Input or License Errors Alert,raised,3.0,Input Lost,49060605.0,1649.0,AA014-CLV-696 | Upload Period Error,1.0,5.0,Incident,2023-09-15T21:00:00Z,2023-09-06T22:55:12Z,Server and Media Players,AA014
49060468.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:12:52,2024-06-16T03:12:51,Input or License Errors Alert,raised,3.0,Input Lost,49060605.0,1425.0,Fwd: Wireless guardian commercial,4.0,5.0,Incident,2023-08-08T16:00:00Z,2023-08-07T21:08:40Z,Server and Media Players,AA014
49060468.0,2896.0,9369,94126.0,103450.0,AA014,2024-06-16T09:12:52,2024-06-16T03:12:51,Input or License Errors Alert,raised,3.0,Input Lost,49060605.0,1273.0,FW: Please review photos,3.0,5.0,Incident,2023-07-21T20:00:00Z,2023-07-19T17:37:38Z,Server and Media Players,AA014
48988624.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T10:03:34,2024-06-09T04:03:34,Input or License Errors Alert,terminated,3.0,Input Lost,48988345.0,4286.0,AA014-CUL-696 media player's on login screen,1.0,5.0,Question,2024-04-22T15:27:21Z,2024-04-11T15:27:21Z,Server and Media Players,AA014
48988624.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T10:03:34,2024-06-09T04:03:34,Input or License Errors Alert,terminated,3.0,Input Lost,48988345.0,2935.0,AA014-CLV-696 - Media player on start menu,1.0,5.0,Incident,2024-03-13T17:28:22Z,2024-03-04T18:28:22Z,Server and Media Players,AA014
48988624.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T10:03:34,2024-06-09T04:03:34,Input or License Errors Alert,terminated,3.0,Input Lost,48988345.0,2934.0,AA014-CLV-696 - Quividi report - box-103450,1.0,5.0,Incident,2024-03-13T17:21:23Z,2024-03-04T18:21:03Z,Server and Media Players,AA014
48988624.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T10:03:34,2024-06-09T04:03:34,Input or License Errors Alert,terminated,3.0,Input Lost,48988345.0,2715.0,00696 Tampa Citrus - Ads,1.0,5.0,Incident,2024-02-13T16:59:49Z,2024-02-02T16:59:49Z,Server and Media Players,AA014
48988624.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T10:03:34,2024-06-09T04:03:34,Input or License Errors Alert,terminated,3.0,Input Lost,48988345.0,1649.0,AA014-CLV-696 | Upload Period Error,1.0,5.0,Incident,2023-09-15T21:00:00Z,2023-09-06T22:55:12Z,Server and Media Players,AA014
48988624.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T10:03:34,2024-06-09T04:03:34,Input or License Errors Alert,terminated,3.0,Input Lost,48988345.0,1425.0,Fwd: Wireless guardian commercial,4.0,5.0,Incident,2023-08-08T16:00:00Z,2023-08-07T21:08:40Z,Server and Media Players,AA014
48988624.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T10:03:34,2024-06-09T04:03:34,Input or License Errors Alert,terminated,3.0,Input Lost,48988345.0,1273.0,FW: Please review photos,3.0,5.0,Incident,2023-07-21T20:00:00Z,2023-07-19T17:37:38Z,Server and Media Players,AA014
48988345.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T09:01:59,2024-06-09T03:01:58,Input or License Errors Alert,raised,3.0,Input Lost,48988624.0,4286.0,AA014-CUL-696 media player's on login screen,1.0,5.0,Question,2024-04-22T15:27:21Z,2024-04-11T15:27:21Z,Server and Media Players,AA014
48988345.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T09:01:59,2024-06-09T03:01:58,Input or License Errors Alert,raised,3.0,Input Lost,48988624.0,2935.0,AA014-CLV-696 - Media player on start menu,1.0,5.0,Incident,2024-03-13T17:28:22Z,2024-03-04T18:28:22Z,Server and Media Players,AA014
48988345.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T09:01:59,2024-06-09T03:01:58,Input or License Errors Alert,raised,3.0,Input Lost,48988624.0,2934.0,AA014-CLV-696 - Quividi report - box-103450,1.0,5.0,Incident,2024-03-13T17:21:23Z,2024-03-04T18:21:03Z,Server and Media Players,AA014
48988345.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T09:01:59,2024-06-09T03:01:58,Input or License Errors Alert,raised,3.0,Input Lost,48988624.0,2715.0,00696 Tampa Citrus - Ads,1.0,5.0,Incident,2024-02-13T16:59:49Z,2024-02-02T16:59:49Z,Server and Media Players,AA014
48988345.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T09:01:59,2024-06-09T03:01:58,Input or License Errors Alert,raised,3.0,Input Lost,48988624.0,1649.0,AA014-CLV-696 | Upload Period Error,1.0,5.0,Incident,2023-09-15T21:00:00Z,2023-09-06T22:55:12Z,Server and Media Players,AA014
48988345.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T09:01:59,2024-06-09T03:01:58,Input or License Errors Alert,raised,3.0,Input Lost,48988624.0,1425.0,Fwd: Wireless guardian commercial,4.0,5.0,Incident,2023-08-08T16:00:00Z,2023-08-07T21:08:40Z,Server and Media Players,AA014
48988345.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T09:01:59,2024-06-09T03:01:58,Input or License Errors Alert,raised,3.0,Input Lost,48988624.0,1273.0,FW: Please review photos,3.0,5.0,Incident,2023-07-21T20:00:00Z,2023-07-19T17:37:38Z,Server and Media Players,AA014
48985541.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T01:45:17,2024-06-08T19:45:17,Refused Events Alert,terminated,8.0,,48984939.0,4286.0,AA014-CUL-696 media player's on login screen,1.0,5.0,Question,2024-04-22T15:27:21Z,2024-04-11T15:27:21Z,Server and Media Players,AA014
48985541.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T01:45:17,2024-06-08T19:45:17,Refused Events Alert,terminated,8.0,,48984939.0,2935.0,AA014-CLV-696 - Media player on start menu,1.0,5.0,Incident,2024-03-13T17:28:22Z,2024-03-04T18:28:22Z,Server and Media Players,AA014
48985541.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T01:45:17,2024-06-08T19:45:17,Refused Events Alert,terminated,8.0,,48984939.0,2934.0,AA014-CLV-696 - Quividi report - box-103450,1.0,5.0,Incident,2024-03-13T17:21:23Z,2024-03-04T18:21:03Z,Server and Media Players,AA014
48985541.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T01:45:17,2024-06-08T19:45:17,Refused Events Alert,terminated,8.0,,48984939.0,2715.0,00696 Tampa Citrus - Ads,1.0,5.0,Incident,2024-02-13T16:59:49Z,2024-02-02T16:59:49Z,Server and Media Players,AA014
48985541.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T01:45:17,2024-06-08T19:45:17,Refused Events Alert,terminated,8.0,,48984939.0,1649.0,AA014-CLV-696 | Upload Period Error,1.0,5.0,Incident,2023-09-15T21:00:00Z,2023-09-06T22:55:12Z,Server and Media Players,AA014
48985541.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T01:45:17,2024-06-08T19:45:17,Refused Events Alert,terminated,8.0,,48984939.0,1425.0,Fwd: Wireless guardian commercial,4.0,5.0,Incident,2023-08-08T16:00:00Z,2023-08-07T21:08:40Z,Server and Media Players,AA014
48985541.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T01:45:17,2024-06-08T19:45:17,Refused Events Alert,terminated,8.0,,48984939.0,1273.0,FW: Please review photos,3.0,5.0,Incident,2023-07-21T20:00:00Z,2023-07-19T17:37:38Z,Server and Media Players,AA014
48984939.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T00:36:52,2024-06-08T18:36:52,Refused Events Alert,raised,8.0,,48985541.0,4286.0,AA014-CUL-696 media player's on login screen,1.0,5.0,Question,2024-04-22T15:27:21Z,2024-04-11T15:27:21Z,Server and Media Players,AA014
48984939.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T00:36:52,2024-06-08T18:36:52,Refused Events Alert,raised,8.0,,48985541.0,2935.0,AA014-CLV-696 - Media player on start menu,1.0,5.0,Incident,2024-03-13T17:28:22Z,2024-03-04T18:28:22Z,Server and Media Players,AA014
48984939.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T00:36:52,2024-06-08T18:36:52,Refused Events Alert,raised,8.0,,48985541.0,2934.0,AA014-CLV-696 - Quividi report - box-103450,1.0,5.0,Incident,2024-03-13T17:21:23Z,2024-03-04T18:21:03Z,Server and Media Players,AA014
48984939.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T00:36:52,2024-06-08T18:36:52,Refused Events Alert,raised,8.0,,48985541.0,2715.0,00696 Tampa Citrus - Ads,1.0,5.0,Incident,2024-02-13T16:59:49Z,2024-02-02T16:59:49Z,Server and Media Players,AA014
48984939.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T00:36:52,2024-06-08T18:36:52,Refused Events Alert,raised,8.0,,48985541.0,1649.0,AA014-CLV-696 | Upload Period Error,1.0,5.0,Incident,2023-09-15T21:00:00Z,2023-09-06T22:55:12Z,Server and Media Players,AA014
48984939.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T00:36:52,2024-06-08T18:36:52,Refused Events Alert,raised,8.0,,48985541.0,1425.0,Fwd: Wireless guardian commercial,4.0,5.0,Incident,2023-08-08T16:00:00Z,2023-08-07T21:08:40Z,Server and Media Players,AA014
48984939.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-09T00:36:52,2024-06-08T18:36:52,Refused Events Alert,raised,8.0,,48985541.0,1273.0,FW: Please review photos,3.0,5.0,Incident,2023-07-21T20:00:00Z,2023-07-19T17:37:38Z,Server and Media Players,AA014
48936113.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T06:00:47,2024-06-04T00:00:47,Refused Events Alert,terminated,8.0,,48935872.0,4286.0,AA014-CUL-696 media player's on login screen,1.0,5.0,Question,2024-04-22T15:27:21Z,2024-04-11T15:27:21Z,Server and Media Players,AA014
48936113.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T06:00:47,2024-06-04T00:00:47,Refused Events Alert,terminated,8.0,,48935872.0,2935.0,AA014-CLV-696 - Media player on start menu,1.0,5.0,Incident,2024-03-13T17:28:22Z,2024-03-04T18:28:22Z,Server and Media Players,AA014
48936113.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T06:00:47,2024-06-04T00:00:47,Refused Events Alert,terminated,8.0,,48935872.0,2934.0,AA014-CLV-696 - Quividi report - box-103450,1.0,5.0,Incident,2024-03-13T17:21:23Z,2024-03-04T18:21:03Z,Server and Media Players,AA014
48936113.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T06:00:47,2024-06-04T00:00:47,Refused Events Alert,terminated,8.0,,48935872.0,2715.0,00696 Tampa Citrus - Ads,1.0,5.0,Incident,2024-02-13T16:59:49Z,2024-02-02T16:59:49Z,Server and Media Players,AA014
48936113.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T06:00:47,2024-06-04T00:00:47,Refused Events Alert,terminated,8.0,,48935872.0,1649.0,AA014-CLV-696 | Upload Period Error,1.0,5.0,Incident,2023-09-15T21:00:00Z,2023-09-06T22:55:12Z,Server and Media Players,AA014
48936113.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T06:00:47,2024-06-04T00:00:47,Refused Events Alert,terminated,8.0,,48935872.0,1425.0,Fwd: Wireless guardian commercial,4.0,5.0,Incident,2023-08-08T16:00:00Z,2023-08-07T21:08:40Z,Server and Media Players,AA014
48936113.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T06:00:47,2024-06-04T00:00:47,Refused Events Alert,terminated,8.0,,48935872.0,1273.0,FW: Please review photos,3.0,5.0,Incident,2023-07-21T20:00:00Z,2023-07-19T17:37:38Z,Server and Media Players,AA014
48935872.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T05:15:57,2024-06-03T23:15:57,Refused Events Alert,raised,8.0,,48936113.0,4286.0,AA014-CUL-696 media player's on login screen,1.0,5.0,Question,2024-04-22T15:27:21Z,2024-04-11T15:27:21Z,Server and Media Players,AA014
48935872.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T05:15:57,2024-06-03T23:15:57,Refused Events Alert,raised,8.0,,48936113.0,2935.0,AA014-CLV-696 - Media player on start menu,1.0,5.0,Incident,2024-03-13T17:28:22Z,2024-03-04T18:28:22Z,Server and Media Players,AA014
48935872.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T05:15:57,2024-06-03T23:15:57,Refused Events Alert,raised,8.0,,48936113.0,2934.0,AA014-CLV-696 - Quividi report - box-103450,1.0,5.0,Incident,2024-03-13T17:21:23Z,2024-03-04T18:21:03Z,Server and Media Players,AA014
48935872.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T05:15:57,2024-06-03T23:15:57,Refused Events Alert,raised,8.0,,48936113.0,2715.0,00696 Tampa Citrus - Ads,1.0,5.0,Incident,2024-02-13T16:59:49Z,2024-02-02T16:59:49Z,Server and Media Players,AA014
48935872.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T05:15:57,2024-06-03T23:15:57,Refused Events Alert,raised,8.0,,48936113.0,1649.0,AA014-CLV-696 | Upload Period Error,1.0,5.0,Incident,2023-09-15T21:00:00Z,2023-09-06T22:55:12Z,Server and Media Players,AA014
48935872.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T05:15:57,2024-06-03T23:15:57,Refused Events Alert,raised,8.0,,48936113.0,1425.0,Fwd: Wireless guardian commercial,4.0,5.0,Incident,2023-08-08T16:00:00Z,2023-08-07T21:08:40Z,Server and Media Players,AA014
48935872.0,2896.0,9369,94127.0,103451.0,AA014,2024-06-04T05:15:57,2024-06-03T23:15:57,Refused Events Alert,raised,8.0,,48936113.0,1273.0,FW: Please review photos,3.0,5.0,Incident,2023-07-21T20:00:00Z,2023-07-19T17:37:38Z,Server and Media Players,AA014
